Provincia;Municipio;Localidad;Codigo_postal;Direccion;Margen;Longitud;Latitud;Precio_gasolina_95;Precio_gasoleo_A;Precio_gasoleo_B;Precio_bioetanol;Precio_nuevo_gasoleo_A;Precio_biodiesel;Porc_ester_metilico;Porc_bioalcohol;Precio_gasolina_98;Precio_gas_natural_comprimido;Precio_gas_natural_licuado;Precio_gases_licuados_del_petroleo;Rotulo;Tipo_venta;Rem.;Horario
MÁLAGA;MÁLAGA;MALAGA;29004;CALLE DIDEROT, 66;D;-4,474944;36,694444;1,039;0,929;;;0,929;;;;;;;;E.S. LAS PALMERAS;P;dm;L-S: 05:00-22:00, D: 09:00-14:00
MÁLAGA;MÁLAGA;MALAGA;29011;AV VALLE INCLAN, S/N;N;-4,444889;36,729639;1,149;1,044;;;1,134;;;;1,291;;;;BP CAMINO SUAREZ;P;OM;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29007;CALLE SAIN EXUPERY, S/N;N;-4,456556;36,714889;1,099;0,999;;;1,029;;;;;;;;CARREFOUR;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29010;CALLE MARTINEZ MALDONADO, 62;N;-4,439194;36,721722;1,149;1,044;;;1,134;;;;1,291;;;;BP LAS CHAPAS;P;OM;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29010;CALLE POLIGONO INDUSTRIAL TREVELEZ - C/OFFENBACH, S/N;D;-4,511917;36,712833;1,149;1,048;0,719;;1,129;;;;;;;;CEPSA;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29010;CL AVENIDA CARLOS HAYA, 78;N;-4,451083;36,722944;1,149;1,039;;;1,109;;;;;;;;REPSOL;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29010;AVENIDA LOPE DE VEGA, S/N;D;-4,466167;36,728833;1,159;1,049;;;1,129;;;;1,279;;;;REPSOL;P;OM;L: 07:00-00:00
MÁLAGA;MÁLAGA;MALAGA;29010;CALLE DEMOSTONES ESQ. JENOFONTES, S/N;D;-4,484278;36,718500;1,159;1,049;;;1,129;;;;1,279;;;;REPSOL;P;OM;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29010;CL VALLE INCLAN , S.N.;D;-4,434583;36,736083;1,169;1,045;;;1,125;;;;1,279;;;0,679;REPSOL;P;OM;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29190;CALLE JORGE E. LORING OYARZABAL, 4;D;-4,484333;36,732139;1,099;0,999;;;1,069;;;;1,229;;;;E.S. EL TOMILLAR (AGLA);P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29006;AVENIDA ORTEGA Y GASSET (MERCAMALAGA), 553;I;-4,526417;36,705250;1,079;0,975;;;;;;;;;;;NEW OIL MALAGA;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29006;CL CONCEPCION ARENAL ,S.N. (ESQ.CR;D;-4,482944;36,690444;1,149;1,039;;;1,109;;;;1,273;;;0,699;REPSOL;P;OM;L-D: 06:00-22:00
MÁLAGA;MÁLAGA;MALAGA;29006;CALLE POL. GUADALHORCE C/A P.U-6-2, S/N;D;-4,494167;36,695444;1,149;1,039;;;1,109;;;;1,273;;;;REPSOL;P;OM;L-D: 06:00-22:00
MÁLAGA;MÁLAGA;MALAGA;29006;CALLE MARISMA, 48;D;-4,472722;36,713056;1,149;1,044;;;1,134;;;;1,291;;;0,699;BP UNIVERSIDAD;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29006;CALLE ROSAMUNDA, S/N;N;-4,471833;36,709722;1,150;1,044;;;1,134;;;;1,291;;;;BP POLIGONO ALAMEDA;P;dm;L-D: 06:00-22:00
MÁLAGA;MÁLAGA;MALAGA;29006;AVENIDA JOSE ORTEGA Y GASSET, 232;D;-4,472028;36,707111;1,159;1,049;;;1,129;;;;1,279;;;;REPSOL;P;OM;L-D: 06:00-22:00
MÁLAGA;MÁLAGA;MALAGA;29006;CL PZ. CRUZ HUMILLADERO, 2;N;-4,440500;36,711667;1,155;1,039;;;1,109;;;;;;;;REPSOL;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29006;AVENIDA MARIA ZAMBRANO/ALFR., 1;N;-4,465750;36,710639;1,149;1,044;;;1,134;;;;1,292;;;;BP TEATINOS;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29006;AVENIDA AVDA. WASHINGTON-POLIG. EL VISO, 68;N;-4,482528;36,713611;1,144;1,039;;;1,129;;;;;;;;GALP;P;OM;L-D: 06:00-22:00
MÁLAGA;MÁLAGA;MALAGA;29006;CALLE BAHIA BLANCA, 31;D;-4,471667;36,705306;1,029;0,919;;;;;;;;;;;PETROPRIX;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29006;CAMINO DE LOS PRADOS ESQ. C/OROTAVA, S/N;N;-4,468028;36,699472;1,159;1,049;;;1,129;;;;;;;;SHELL;P;OM;L-D: 06:00-23:59
MÁLAGA;MÁLAGA;CAMPANILLAS;29590;CC MA-401 km 9,158;D;-4,533167;36,719806;1,149;1,049;0,748;;1,119;;;;1,273;;;;REPSOL;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;CAMPANILLAS;29590;CALLE GRAHAM BELL, S/N;D;-4,549694;36,731167;1,149;1,049;;;1,119;;;;1,273;;;;REPSOL;P;OM;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29196;AVENIDA CL AVENIDA ORTEGA Y GASSET, 484 (MA-401 KM 6), 484;I;-4,505444;36,705944;1,159;1,049;;;1,129;;;;1,299;;;;SHELL;P;OM;L-D: 05:00-23:00
MÁLAGA;MÁLAGA;MALAGA;29002;CL AYALA, SN;N;-4,433278;36,708028;1,155;1,039;;;1,109;;;;1,279;;;;REPSOL;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29003;CR N-348, M.D. RAMAL AEROPUERTO;N;-4,486583;36,674889;1,148;1,044;;;1,134;;;;1,291;;;;BP AEROPUERTO;P;dm;L-D: 24H
MÁLAGA;MÁLAGA;MALAGA;29003;HEROES DE SOSTOA, 147;I;-4,442694;36,702194;1,155;1,039;;;1,109;;;;;;;;REPSOL;P;OM;L-D: 06:00-00:00
MÁLAGA;MANILVA;MANILVA;29691;AUTOPISTA AP-7B (MRG.DCHO.) KM. 138,5;D;-5,265833;36,333000;1,169;1,069;;;1,129;;;;1,294;;;;CEPSA;P;OM;L-D: 24H
MÁLAGA;MANILVA;MANILVA;29691;AUTOPISTA AP-7B (MRG.IZDO.) KM. 138,5;I;-5,267472;36,332611;1,169;1,069;;;1,129;;;;1,294;;;;CEPSA;P;OM;L-D: 24H
MÁLAGA;MANILVA;MANILVA;29691;CARRETERA N-340 KM. 144,700;I;-5,227889;36,367722;1,129;1,024;;;1,074;;;;1,254;;;;REPSOL;P;dm;L-D: 24H
MÁLAGA;MANILVA;MANILVA;29691;CARRETERA N-340 KM. 171;N;-5,238694;36,341722;1,129;1,024;;;1,114;;;;1,254;;;;GALP;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;AVENIDA TRAPICHE, S/N;N;-4,891861;36,520000;1,149;1,044;;;1,124;;;;1,289;;;;SHELL;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;CARRETERA N-340 KM. 194;N;-4,741167;36,487972;1,154;1,049;;;1,129;;;;1,294;;;;SHELL;P;OM;L-D: 06:00-00:00
MÁLAGA;MARBELLA;MARBELLA;29600;AVENIDA RICARDO SORIANO, 51;D;-4,896694;36,510083;1,109;0,989;;;1,079;;;;1,229;;;;GALP;P;OM;L-D: 07:00-23:00
MÁLAGA;MARBELLA;MARBELLA;29600;CARRETERA N-340A KM. 182,5;D;-4,864583;36,508556;1,129;1,039;;;1,109;;;;1,254;;;;CEPSA;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;AVENIDA SEVERO OCHOA, 55;I;-4,873778;36,509306;1,129;1,039;;;1,109;;;;1,254;;;;CEPSA;P;OM;L-D: 06:00-22:00
MÁLAGA;MARBELLA;MARBELLA;29600;CARRETERA CN 340 KM. 199,3;D;-4,764250;36,493556;1,149;1,049;;;1,119;;;;1,273;;;0,639;REPSOL;P;dm;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;CARRETERA CN 340 KM. 199,3;I;-4,766000;36,494194;1,149;1,049;;;1,119;;;;1,273;;;;REPSOL;P;dm;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;CL AVENIDA ARIAS DE VELASCO, S/N;N;-4,880083;36,515917;1,129;1,039;;;1,109;;;;;;;0,689;REPSOL;P;dm;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;AUTOVIA N 340 KM. 189;D;-4,798833;36,500194;1,149;1,049;;;1,119;;;;1,273;;;;REPSOL;P;dm;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;CARRETERA N-340 KM. 178,875;N;-4,903917;36,510389;1,149;1,044;;;1,134;;;;1,291;;;;BP JOY MARBELLA;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;CARRETERA OJEN C.C. LA CAÑADA KM. 0;N;-4,878750;36,522139;1,149;1,044;;;1,134;;;;1,291;;;;BP OJEN;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;CARRETERA NACIONAL 340 KM. 179;I;-4,911861;36,509278;1,117;0,997;;;1,087;;;;1,267;;;;AGLA EL ROCIO DE NAGUELES;P;dm;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;AVENIDA DE LA RIBERA, S/N;N;-4,955111;36,486917;1,159;1,039;;;1,119;;;;1,299;;;;CAMPSA;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;AUTOPISTA AP-7 KM. 187;D;-4,830889;36,517694;1,169;1,069;;;1,149;;;;1,269;;;;REPSOL;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;AU AP-7, 187,00 I;I;-4,830278;36,519417;1,169;1,069;;;1,149;;;;1,269;;;;REPSOL;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29600;CALLE ALUMINIO, S/N;D;-4,870944;36,513611;1,099;0,975;;;1,099;;;;1,359;;;;GALP;P;dm;L-S: 07:00-21:00
MÁLAGA;MARBELLA;MARBELLA;29600;CARRETERA C-355 KM. 36,5;D;-4,873694;36,531222;;1,039;;;;;;;;;;;CEPSA;P;OM;L-S: 15:00-19:00
MÁLAGA;MARBELLA;SAN PEDRO DE ALCANTARA;29670;CALLE HELSINKI-PG SAN PEDRO, 40;D;-4,992444;36,495000;1,169;1,044;;;1,104;;;;1,294;;;;CEPSA;P;OM;L-D: 06:00-15:00
MÁLAGA;MARBELLA;SAN PEDRO DE ALCANTARA;29670;N-340 km 170,7;I;-4,992611;36,480222;1,169;1,044;;;1,104;;;;1,294;;;;CEPSA;P;OM;L-D: 24H
MÁLAGA;MARBELLA;NUEVA ANDALUCIA;29660;CARRETERA CN-340 NUEVA ANDALUCIA KM. 173;N;-4,966250;36,486833;1,169;1,044;;;1,134;;;;1,299;;;;GALP;P;OM;L-D: 24H
MÁLAGA;MARBELLA;NUEVA ANDALUCIA;29660;CARRETERA N-340 KM. 176;I;-4,951417;36,494611;1,169;1,039;;;1,129;;;;1,319;;;;SHELL;P;OM;L-D: 24H
MÁLAGA;MARBELLA;MARBELLA;29670;UR LAS MEDRANAS  S/N;N;-4,992972;36,494000;1,149;1,044;;;1,134;;;;1,290;;;;BP LAS MEDRANAS;P;dm;L-D: 24H
MÁLAGA;MIJAS;MIJAS;29650;AUTOVIA DE LOS LIRIOS KM. 210;D;-4,634917;36,544694;1,099;1,019;;;1,049;;;;1,249;;;;CARREFOUR;P;dm;L-D: 24H
MÁLAGA;MIJAS;MIJAS;29650;AVENIDA AV. DE LA ENCARNACIÓN, S/N;N;-4,633611;36,535000;1,099;1,019;;;1,049;;;;1,249;;;;CARREFOUR;P;dm;L-D: 24H
MÁLAGA;MIJAS;MIJAS;29650;CARRETERA N-340 KM. 197,7;I;-4,709528;36,490222;1,154;1,049;;;1,109;;;;;;;;CEPSA;P;OM;L-D: 07:00-15:00
MÁLAGA;MIJAS;MIJAS;29649;CARRER COMARCAL426 KM8, 8;D;-4,641139;36,537750;1,139;1,044;0,609;;1,134;;;;1,281;;;0,699;BP LA VEGA DE MIJAS;P;dm;L-D: 24H
MÁLAGA;MIJAS;MIJAS;29649;POLIGONO MOLINO DE VIENTO, 1;N;-4,634139;36,534389;1,068;0,968;;;1,038;;;;1,228;;;;AGLA PETROLEROS MIJAS;P;dm;L-D: 06:30-23:00
MÁLAGA;MIJAS;MIJAS;29649;AVENIDA MARE NOSTRUM, S/N;N;-4,687250;36,509806;1,099;1,009;;;1,089;;;;1,249;;;;GALP;P;dm;L-D: 24H
MÁLAGA;MIJAS;MIJAS;29649;AREA, ARRABAL BUTIPLAYA LA, 1;D;-4,682833;36,501889;1,149;1,044;;;1,134;;;;1,291;;;;BP LA CALA;P;dm;L-D: 24H
MÁLAGA;MIJAS;LAGUNAS (LAS);29650;CAMINO VIEJO DE COIN, 43;D;-4,636722;36,539028;1,079;0,979;;;;;;;;;;;REPOSTA MIJAS;P;dm;L-D: 24H
MÁLAGA;MIJAS;CALAHONDA-CHAPARRAL;29650;AVENIDA MEXICO, SN;N;-4,632028;36,599417;1,139;1,034;;;1,124;;;;1,281;;;;BP EL PUERTO DE MIJAS;P;dm;L-D: 24H
MÁLAGA;MIJAS;OSUNILLAS-PEÑA BLANQUILLA;29649;CARRETERA CR-MA-426 KM. 1;D;-4,645639;36,538278;1,139;1,049;;;1,129;;;;1,279;;;;REPSOL;P;OM;L-D: 08:00-16:00
MÁLAGA;MOLLINA;MOLLINA;29532;CR N-334, 143 (N-334 km 143,2);I;-4,655333;37,117306;1,014;0,923;;;;;;;;;;;ES LIMONAR;P;dm;L-D: 07:00-22:00
MÁLAGA;MOLLINA;MOLLINA;29532;AVENIDA LAS AMERICAS 35;D;-4,661500;37,124167;0,972;0,879;0,420;;;;;;;;;;SCA VIRGEN OLIVA;P;dm;L-D: 08:00-20:00
MÁLAGA;MOLLINA;MOLLINA;29532;CALLE CASERIA DEL REY, 18;N;-4,665139;37,119833;1,098;0,998;;;;;;;;;;;SHELL;P;dm;L-D: 06:30-22:30
MÁLAGA;MONDA;MONDA;29110;CARRETERA A-355 KM. 20;D;-4,805444;36,636444;1,149;1,039;;;1,129;;;;1,299;;;;BP;P;dm;L-D: 24H
MÁLAGA;NERJA;NERJA;29780;MA-105 km 0,3;D;-3,882778;36,752250;1,149;1,038;;;1,129;;;;1,291;;;;BP ;P;dm;L-D: 24H
